traffic matrix input file: ./output_pipeline/mpi_ring_host64_chunks1_size16777216/mpi_ring_host64_chunks1_size16777216.cm
topology type DragonFlyPlusTopology
no_of_nodes 64
Hop latency set to 1
Switch latency set to 0.05
queue_type 8
PFC thresholds high 15 low 12
queue size threshold 64
Start connectios with a random delay of upto 200000us
endtime(us) 800000
logging traffic
logtime 1 ms
Parsed args
Logging to logout.dat
RoceSinkLoggerSampling(p=0.001 init 
Dragonfly+ with large topology type
Link latencies: 1 and switch latencies: 0.05
Flow Roce_61_62 3043 finished at 318.098 total bytes 16779672
Trigger 428 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 318.098
Flow Roce_56_57 2284 finished at 318.192 total bytes 16779672
Trigger 179 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 318.192
Flow Roce_59_60 2851 finished at 318.192 total bytes 16779672
Trigger 365 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 318.192
Flow Roce_1_2 3985 finished at 320.292 total bytes 16779672
Trigger 737 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 320.292
Flow Roce_10_11 5686 finished at 320.292 total bytes 16779672
Trigger 1295 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 320.292
Flow Roce_19_20 7387 finished at 320.292 total bytes 16779672
Trigger 1853 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 320.292
Flow Roce_28_29 9088 finished at 320.292 total bytes 16779672
Trigger 2411 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 320.292
Flow Roce_46_47 12490 finished at 320.292 total bytes 16779672
Trigger 3527 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 320.292
Flow Roce_37_38 10789 finished at 320.292 total bytes 16779672
Trigger 2969 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 320.292
Flow Roce_4_5 4552 finished at 320.292 total bytes 16779672
Trigger 923 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 320.292
Flow Roce_13_14 6253 finished at 320.292 total bytes 16779672
Trigger 1481 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 320.292
Flow Roce_22_23 7954 finished at 320.292 total bytes 16779672
Trigger 2039 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 320.292
Flow Roce_31_32 9655 finished at 320.292 total bytes 16779672
Trigger 2597 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 320.292
Flow Roce_49_50 13057 finished at 320.292 total bytes 16779672
Trigger 3713 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 320.292
Flow Roce_40_41 11356 finished at 320.292 total bytes 16779672
Trigger 3155 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 320.292
Flow Roce_52_53 13624 finished at 320.292 total bytes 16779672
Trigger 3899 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 320.292
Flow Roce_7_8 5119 finished at 320.292 total bytes 16779672
Trigger 1109 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 320.292
Flow Roce_16_17 6820 finished at 320.292 total bytes 16779672
Trigger 1667 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 320.292
Flow Roce_25_26 8521 finished at 320.292 total bytes 16779672
Trigger 2225 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 320.292
Flow Roce_43_44 11923 finished at 320.292 total bytes 16779672
Trigger 3341 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 320.292
Flow Roce_34_35 10222 finished at 320.292 total bytes 16779672
Trigger 2783 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 320.292
Flow Roce_63_0 3607 finished at 320.292 total bytes 16779672
Trigger 613 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 320.292
Flow Roce_62_63 3418 finished at 320.292 total bytes 16779672
Trigger 551 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 320.292
Flow Roce_2_3 4174 finished at 320.292 total bytes 16779672
Trigger 799 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 320.292
Flow Roce_11_12 5875 finished at 320.292 total bytes 16779672
Trigger 1357 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 320.292
Flow Roce_20_21 7576 finished at 320.292 total bytes 16779672
Trigger 1915 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 320.292
Flow Roce_29_30 9277 finished at 320.292 total bytes 16779672
Trigger 2473 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 320.292
Flow Roce_47_48 12679 finished at 320.292 total bytes 16779672
Trigger 3589 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 320.292
Flow Roce_38_39 10978 finished at 320.292 total bytes 16779672
Trigger 3031 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 320.292
Flow Roce_5_6 4741 finished at 320.292 total bytes 16779672
Trigger 985 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 320.292
Flow Roce_14_15 6442 finished at 320.292 total bytes 16779672
Trigger 1543 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 320.292
Flow Roce_23_24 8143 finished at 320.292 total bytes 16779672
Trigger 2101 fired, 1 targets
Activate called Roce_24_25
startflow Roce_24_25 at 320.292
Flow Roce_32_33 9844 finished at 320.292 total bytes 16779672
Trigger 2659 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 320.292
Flow Roce_50_51 13246 finished at 320.292 total bytes 16779672
Trigger 3775 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 320.292
Flow Roce_41_42 11545 finished at 320.292 total bytes 16779672
Trigger 3217 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 320.292
Flow Roce_53_54 13813 finished at 320.292 total bytes 16779672
Trigger 3961 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 320.292
Flow Roce_8_9 5308 finished at 320.292 total bytes 16779672
Trigger 1171 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 320.292
Flow Roce_17_18 7009 finished at 320.292 total bytes 16779672
Trigger 1729 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 320.292
Flow Roce_26_27 8710 finished at 320.292 total bytes 16779672
Trigger 2287 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 320.292
Flow Roce_44_45 12112 finished at 320.292 total bytes 16779672
Trigger 3403 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 320.292
Flow Roce_35_36 10411 finished at 320.292 total bytes 16779672
Trigger 2845 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 320.292
Flow Roce_0_1 3796 finished at 320.292 total bytes 16779672
Trigger 675 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 320.292
Flow Roce_9_10 5497 finished at 320.292 total bytes 16779672
Trigger 1233 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 320.292
Flow Roce_18_19 7198 finished at 320.292 total bytes 16779672
Trigger 1791 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 320.292
Flow Roce_27_28 8899 finished at 320.292 total bytes 16779672
Trigger 2349 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 320.292
Flow Roce_45_46 12301 finished at 320.292 total bytes 16779672
Trigger 3465 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 320.292
Flow Roce_36_37 10600 finished at 320.292 total bytes 16779672
Trigger 2907 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 320.292
Flow Roce_3_4 4363 finished at 320.292 total bytes 16779672
Trigger 861 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 320.292
Flow Roce_12_13 6064 finished at 320.292 total bytes 16779672
Trigger 1419 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 320.292
Flow Roce_21_22 7765 finished at 320.292 total bytes 16779672
Trigger 1977 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 320.292
Flow Roce_30_31 9466 finished at 320.292 total bytes 16779672
Trigger 2535 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 320.292
Flow Roce_48_49 12868 finished at 320.292 total bytes 16779672
Trigger 3651 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 320.292
Flow Roce_39_40 11167 finished at 320.292 total bytes 16779672
Trigger 3093 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 320.292
Flow Roce_51_52 13435 finished at 320.292 total bytes 16779672
Trigger 3837 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 320.292
Flow Roce_6_7 4930 finished at 320.292 total bytes 16779672
Trigger 1047 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 320.292
Flow Roce_15_16 6631 finished at 320.292 total bytes 16779672
Trigger 1605 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 320.292
Flow Roce_24_25 8332 finished at 320.292 total bytes 16779672
Trigger 2163 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 320.292
Flow Roce_42_43 11734 finished at 320.292 total bytes 16779672
Trigger 3279 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 320.292
Flow Roce_33_34 10033 finished at 320.292 total bytes 16779672
Trigger 2721 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 320.292
Flow Roce_56_57 2098 finished at 322.298 total bytes 16779672
Trigger 118 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 322.298
Flow Roce_59_60 2665 finished at 322.298 total bytes 16779672
Trigger 304 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 322.298
Flow Roce_57_58 2287 finished at 322.298 total bytes 16779672
Trigger 180 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 322.298
Flow Roce_60_61 2854 finished at 322.298 total bytes 16779672
Trigger 366 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 322.298
Flow Roce_54_55 13816 finished at 324.398 total bytes 16779672
Trigger 3962 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 324.398
Flow Roce_62_63 3232 finished at 324.398 total bytes 16779672
Trigger 490 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 324.398
Flow Roce_1_2 3799 finished at 324.398 total bytes 16779672
Trigger 676 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 324.398
Flow Roce_10_11 5500 finished at 324.398 total bytes 16779672
Trigger 1234 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 324.398
Flow Roce_19_20 7201 finished at 324.398 total bytes 16779672
Trigger 1792 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 324.398
Flow Roce_28_29 8902 finished at 324.398 total bytes 16779672
Trigger 2350 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 324.398
Flow Roce_46_47 12304 finished at 324.398 total bytes 16779672
Trigger 3466 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 324.398
Flow Roce_37_38 10603 finished at 324.398 total bytes 16779672
Trigger 2908 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 324.398
Flow Roce_4_5 4366 finished at 324.398 total bytes 16779672
Trigger 862 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 324.398
Flow Roce_13_14 6067 finished at 324.398 total bytes 16779672
Trigger 1420 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 324.398
Flow Roce_22_23 7768 finished at 324.398 total bytes 16779672
Trigger 1978 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 324.398
Flow Roce_31_32 9469 finished at 324.398 total bytes 16779672
Trigger 2536 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 324.398
Flow Roce_49_50 12871 finished at 324.398 total bytes 16779672
Trigger 3652 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 324.398
Flow Roce_40_41 11170 finished at 324.398 total bytes 16779672
Trigger 3094 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 324.398
Flow Roce_52_53 13438 finished at 324.398 total bytes 16779672
Trigger 3838 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 324.398
Flow Roce_7_8 4933 finished at 324.398 total bytes 16779672
Trigger 1048 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 324.398
Flow Roce_16_17 6634 finished at 324.398 total bytes 16779672
Trigger 1606 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 324.398
Flow Roce_25_26 8335 finished at 324.398 total bytes 16779672
Trigger 2164 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 324.398
Flow Roce_43_44 11737 finished at 324.398 total bytes 16779672
Trigger 3280 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 324.398
Flow Roce_34_35 10036 finished at 324.398 total bytes 16779672
Trigger 2722 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 324.398
Flow Roce_0_1 3610 finished at 324.398 total bytes 16779672
Trigger 614 fired, 1 targets
Activate called Roce_1_2
startflow Roce_1_2 at 324.398
Flow Roce_9_10 5311 finished at 324.398 total bytes 16779672
Trigger 1172 fired, 1 targets
Activate called Roce_10_11
startflow Roce_10_11 at 324.398
Flow Roce_18_19 7012 finished at 324.398 total bytes 16779672
Trigger 1730 fired, 1 targets
Activate called Roce_19_20
startflow Roce_19_20 at 324.398
Flow Roce_27_28 8713 finished at 324.398 total bytes 16779672
Trigger 2288 fired, 1 targets
Activate called Roce_28_29
startflow Roce_28_29 at 324.398
Flow Roce_45_46 12115 finished at 324.398 total bytes 16779672
Trigger 3404 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 324.398
Flow Roce_36_37 10414 finished at 324.398 total bytes 16779672
Trigger 2846 fired, 1 targets
Activate called Roce_37_38
startflow Roce_37_38 at 324.398
Flow Roce_3_4 4177 finished at 324.398 total bytes 16779672
Trigger 800 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 324.398
Flow Roce_12_13 5878 finished at 324.398 total bytes 16779672
Trigger 1358 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 324.398
Flow Roce_21_22 7579 finished at 324.398 total bytes 16779672
Trigger 1916 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 324.398
Flow Roce_30_31 9280 finished at 324.398 total bytes 16779672
Trigger 2474 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 324.398
Flow Roce_48_49 12682 finished at 324.398 total bytes 16779672
Trigger 3590 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 324.398
Flow Roce_39_40 10981 finished at 324.398 total bytes 16779672
Trigger 3032 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 324.398
Flow Roce_51_52 13249 finished at 324.398 total bytes 16779672
Trigger 3776 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 324.398
Flow Roce_6_7 4744 finished at 324.398 total bytes 16779672
Trigger 986 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 324.398
Flow Roce_15_16 6445 finished at 324.398 total bytes 16779672
Trigger 1544 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 324.398
Flow Roce_24_25 8146 finished at 324.398 total bytes 16779672
Trigger 2102 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 324.398
Flow Roce_42_43 11548 finished at 324.398 total bytes 16779672
Trigger 3218 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 324.398
Flow Roce_33_34 9847 finished at 324.398 total bytes 16779672
Trigger 2660 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 324.398
Flow Roce_58_59 2290 finished at 326.403 total bytes 16779672
Trigger 181 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 326.403
Flow Roce_61_62 2857 finished at 326.403 total bytes 16779672
Trigger 367 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 326.403
Flow Roce_56_57 1912 finished at 326.403 total bytes 16779672
Trigger 57 fired, 1 targets
Activate called Roce_57_58
startflow Roce_57_58 at 326.403
Flow Roce_59_60 2479 finished at 326.403 total bytes 16779672
Trigger 243 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 326.403
Flow Roce_60_61 2668 finished at 326.403 total bytes 16779672
Trigger 305 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 326.403
Flow Roce_57_58 2101 finished at 326.403 total bytes 16779672
Trigger 119 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 326.403
Flow Roce_55_56 13819 finished at 328.503 total bytes 16779672
Trigger 3963 fired, 1 targets
Activate called Roce_56_57
startflow Roce_56_57 at 328.503
Flow Roce_62_63 3046 finished at 328.503 total bytes 16779672
Trigger 429 fired, 1 targets
Activate called Roce_63_0
startflow Roce_63_0 at 328.503
Flow Roce_1_2 3613 finished at 328.503 total bytes 16779672
Trigger 615 fired, 1 targets
Activate called Roce_2_3
startflow Roce_2_3 at 328.503
Flow Roce_10_11 5314 finished at 328.503 total bytes 16779672
Trigger 1173 fired, 1 targets
Activate called Roce_11_12
startflow Roce_11_12 at 328.503
Flow Roce_19_20 7015 finished at 328.503 total bytes 16779672
Trigger 1731 fired, 1 targets
Activate called Roce_20_21
startflow Roce_20_21 at 328.503
Flow Roce_28_29 8716 finished at 328.503 total bytes 16779672
Trigger 2289 fired, 1 targets
Activate called Roce_29_30
startflow Roce_29_30 at 328.503
Flow Roce_46_47 12118 finished at 328.503 total bytes 16779672
Trigger 3405 fired, 1 targets
Activate called Roce_47_48
startflow Roce_47_48 at 328.503
Flow Roce_37_38 10417 finished at 328.503 total bytes 16779672
Trigger 2847 fired, 1 targets
Activate called Roce_38_39
startflow Roce_38_39 at 328.503
Flow Roce_4_5 4180 finished at 328.503 total bytes 16779672
Trigger 801 fired, 1 targets
Activate called Roce_5_6
startflow Roce_5_6 at 328.503
Flow Roce_13_14 5881 finished at 328.503 total bytes 16779672
Trigger 1359 fired, 1 targets
Activate called Roce_14_15
startflow Roce_14_15 at 328.503
Flow Roce_22_23 7582 finished at 328.503 total bytes 16779672
Trigger 1917 fired, 1 targets
Activate called Roce_23_24
startflow Roce_23_24 at 328.503
Flow Roce_31_32 9283 finished at 328.503 total bytes 16779672
Trigger 2475 fired, 1 targets
Activate called Roce_32_33
startflow Roce_32_33 at 328.503
Flow Roce_49_50 12685 finished at 328.503 total bytes 16779672
Trigger 3591 fired, 1 targets
Activate called Roce_50_51
startflow Roce_50_51 at 328.503
Flow Roce_40_41 10984 finished at 328.503 total bytes 16779672
Trigger 3033 fired, 1 targets
Activate called Roce_41_42
startflow Roce_41_42 at 328.503
Flow Roce_52_53 13252 finished at 328.503 total bytes 16779672
Trigger 3777 fired, 1 targets
Activate called Roce_53_54
startflow Roce_53_54 at 328.503
Flow Roce_7_8 4747 finished at 328.503 total bytes 16779672
Trigger 987 fired, 1 targets
Activate called Roce_8_9
startflow Roce_8_9 at 328.503
Flow Roce_16_17 6448 finished at 328.503 total bytes 16779672
Trigger 1545 fired, 1 targets
Activate called Roce_17_18
startflow Roce_17_18 at 328.503
Flow Roce_25_26 8149 finished at 328.503 total bytes 16779672
Trigger 2103 fired, 1 targets
Activate called Roce_26_27
startflow Roce_26_27 at 328.503
Flow Roce_43_44 11551 finished at 328.503 total bytes 16779672
Trigger 3219 fired, 1 targets
Activate called Roce_44_45
startflow Roce_44_45 at 328.503
Flow Roce_34_35 9850 finished at 328.503 total bytes 16779672
Trigger 2661 fired, 1 targets
Activate called Roce_35_36
startflow Roce_35_36 at 328.503
Flow Roce_47_48 12493 finished at 328.598 total bytes 16779672
Trigger 3528 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 328.598
Flow Roce_2_3 3988 finished at 328.598 total bytes 16779672
Trigger 738 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 328.598
Flow Roce_11_12 5689 finished at 328.598 total bytes 16779672
Trigger 1296 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 328.598
Flow Roce_38_39 10792 finished at 328.598 total bytes 16779672
Trigger 2970 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 328.598
Flow Roce_29_30 9091 finished at 328.598 total bytes 16779672
Trigger 2412 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 328.598
Flow Roce_20_21 7390 finished at 328.598 total bytes 16779672
Trigger 1854 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 328.598
Flow Roce_5_6 4555 finished at 328.598 total bytes 16779672
Trigger 924 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 328.598
Flow Roce_14_15 6256 finished at 328.598 total bytes 16779672
Trigger 1482 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 328.598
Flow Roce_23_24 7957 finished at 328.598 total bytes 16779672
Trigger 2040 fired, 1 targets
Activate called Roce_24_25
startflow Roce_24_25 at 328.598
Flow Roce_32_33 9658 finished at 328.598 total bytes 16779672
Trigger 2598 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 328.598
Flow Roce_50_51 13060 finished at 328.598 total bytes 16779672
Trigger 3714 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 328.598
Flow Roce_41_42 11359 finished at 328.598 total bytes 16779672
Trigger 3156 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 328.598
Flow Roce_58_59 2104 finished at 330.508 total bytes 16779672
Trigger 120 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 330.508
Flow Roce_61_62 2671 finished at 330.508 total bytes 16779672
Trigger 306 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 330.508
Flow Roce_57_58 1915 finished at 330.508 total bytes 16779672
Trigger 58 fired, 1 targets
Activate called Roce_58_59
startflow Roce_58_59 at 330.508
Flow Roce_60_61 2482 finished at 330.508 total bytes 16779672
Trigger 244 fired, 1 targets
Activate called Roce_61_62
startflow Roce_61_62 at 330.508
Flow Roce_63_0 3421 finished at 330.698 total bytes 16779672
Trigger 552 fired, 1 targets
Activate called Roce_0_1
startflow Roce_0_1 at 330.698
Flow Roce_53_54 13627 finished at 330.698 total bytes 16779672
Trigger 3900 fired, 1 targets
Activate called Roce_54_55
startflow Roce_54_55 at 330.698
Flow Roce_8_9 5122 finished at 330.698 total bytes 16779672
Trigger 1110 fired, 1 targets
Activate called Roce_9_10
startflow Roce_9_10 at 330.698
Flow Roce_17_18 6823 finished at 330.698 total bytes 16779672
Trigger 1668 fired, 1 targets
Activate called Roce_18_19
startflow Roce_18_19 at 330.698
Flow Roce_26_27 8524 finished at 330.698 total bytes 16779672
Trigger 2226 fired, 1 targets
Activate called Roce_27_28
startflow Roce_27_28 at 330.698
Flow Roce_44_45 11926 finished at 330.698 total bytes 16779672
Trigger 3342 fired, 1 targets
Activate called Roce_45_46
startflow Roce_45_46 at 330.698
Flow Roce_35_36 10225 finished at 330.698 total bytes 16779672
Trigger 2784 fired, 1 targets
Activate called Roce_36_37
startflow Roce_36_37 at 330.698
Flow Roce_47_48 12307 finished at 332.703 total bytes 16779672
Trigger 3467 fired, 1 targets
Activate called Roce_48_49
startflow Roce_48_49 at 332.703
Flow Roce_2_3 3802 finished at 332.703 total bytes 16779672
Trigger 677 fired, 1 targets
Activate called Roce_3_4
startflow Roce_3_4 at 332.703
Flow Roce_11_12 5503 finished at 332.703 total bytes 16779672
Trigger 1235 fired, 1 targets
Activate called Roce_12_13
startflow Roce_12_13 at 332.703
Flow Roce_38_39 10606 finished at 332.703 total bytes 16779672
Trigger 2909 fired, 1 targets
Activate called Roce_39_40
startflow Roce_39_40 at 332.703
Flow Roce_29_30 8905 finished at 332.703 total bytes 16779672
Trigger 2351 fired, 1 targets
Activate called Roce_30_31
startflow Roce_30_31 at 332.703
Flow Roce_20_21 7204 finished at 332.703 total bytes 16779672
Trigger 1793 fired, 1 targets
Activate called Roce_21_22
startflow Roce_21_22 at 332.703
Flow Roce_5_6 4369 finished at 332.703 total bytes 16779672
Trigger 863 fired, 1 targets
Activate called Roce_6_7
startflow Roce_6_7 at 332.703
Flow Roce_14_15 6070 finished at 332.703 total bytes 16779672
Trigger 1421 fired, 1 targets
Activate called Roce_15_16
startflow Roce_15_16 at 332.703
Flow Roce_23_24 7771 finished at 332.703 total bytes 16779672
Trigger 1979 fired, 1 targets
Activate called Roce_24_25
startflow Roce_24_25 at 332.703
Flow Roce_32_33 9472 finished at 332.703 total bytes 16779672
Trigger 2537 fired, 1 targets
Activate called Roce_33_34
startflow Roce_33_34 at 332.703
Flow Roce_50_51 12874 finished at 332.703 total bytes 16779672
Trigger 3653 fired, 1 targets
Activate called Roce_51_52
startflow Roce_51_52 at 332.703
Flow Roce_41_42 11173 finished at 332.703 total bytes 16779672
Trigger 3095 fired, 1 targets
Activate called Roce_42_43
startflow Roce_42_43 at 332.703
Flow Roce_3_4 3991 finished at 332.703 total bytes 16779672
Trigger 739 fired, 1 targets
Activate called Roce_4_5
startflow Roce_4_5 at 332.703
Flow Roce_12_13 5692 finished at 332.703 total bytes 16779672
Trigger 1297 fired, 1 targets
Activate called Roce_13_14
startflow Roce_13_14 at 332.703
Flow Roce_21_22 7393 finished at 332.703 total bytes 16779672
Trigger 1855 fired, 1 targets
Activate called Roce_22_23
startflow Roce_22_23 at 332.703
Flow Roce_30_31 9094 finished at 332.703 total bytes 16779672
Trigger 2413 fired, 1 targets
Activate called Roce_31_32
startflow Roce_31_32 at 332.703
Flow Roce_48_49 12496 finished at 332.703 total bytes 16779672
Trigger 3529 fired, 1 targets
Activate called Roce_49_50
startflow Roce_49_50 at 332.703
Flow Roce_39_40 10795 finished at 332.703 total bytes 16779672
Trigger 2971 fired, 1 targets
Activate called Roce_40_41
startflow Roce_40_41 at 332.703
Flow Roce_6_7 4558 finished at 332.703 total bytes 16779672
Trigger 925 fired, 1 targets
Activate called Roce_7_8
startflow Roce_7_8 at 332.703
Flow Roce_15_16 6259 finished at 332.703 total bytes 16779672
Trigger 1483 fired, 1 targets
Activate called Roce_16_17
startflow Roce_16_17 at 332.703
Flow Roce_24_25 7960 finished at 332.703 total bytes 16779672
Trigger 2041 fired, 1 targets
Activate called Roce_25_26
startflow Roce_25_26 at 332.703
Flow Roce_51_52 13063 finished at 332.703 total bytes 16779672
Trigger 3715 fired, 1 targets
Activate called Roce_52_53
startflow Roce_52_53 at 332.703
Flow Roce_42_43 11362 finished at 332.703 total bytes 16779672
Trigger 3157 fired, 1 targets
Activate called Roce_43_44
startflow Roce_43_44 at 332.703
Flow Roce_33_34 9661 finished at 332.703 total bytes 16779672
Trigger 2599 fired, 1 targets
Activate called Roce_34_35
startflow Roce_34_35 at 332.703
Flow Roce_58_59 1918 finished at 334.614 total bytes 16779672
Trigger 59 fired, 1 targets
Activate called Roce_59_60
startflow Roce_59_60 at 334.614
Flow Roce_61_62 2485 finished at 334.614 total bytes 16779672
Trigger 245 fired, 1 targets
Activate called Roce_62_63
startflow Roce_62_63 at 334.614
Flow Roce_59_60 2293 finished at 334.708 total bytes 16779672
Trigger 182 fired, 1 targets
Activate called Roce_60_61
startflow Roce_60_61 at 334.708
Flow Roce_54_55 13630 finished at 334.803 total bytes 16779672
Trigger 3901 fired, 1 targets
Activate called Roce_55_56
startflow Roce_55_56 at 334.803
Flow Roce_45_46 11929 finished at 334.803 total bytes 16779672
Trigger 3343 fired, 1 targets
Activate called Roce_46_47
startflow Roce_46_47 at 334.803
